Extraction Date,Depart Date,Airline Name,Airline Code,Price,Depart Time,Arrival Time,Duration,Departure Airport,Arrival Airport,Free Checked Baggage,Free Carry On Baggage
2025-07-27,2025-08-18,香港快運航空,UO,"1,371",17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-18,香港航空,HX,"1,983",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-18,香港航空,HX,"1,983",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-27,2025-08-18,香港航空,HX,"1,983",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-18,大灣區航空,GB,"2,003",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-18,大灣區航空,GB,"2,003",11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-18,香港航空,HX,"2,923",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-27,2025-08-18,國泰航空,CX,"5,001",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-18,國泰航空,CX,"5,001",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-18,國泰航空,CX,"5,001",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-18,國泰航空,CX,"5,001",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-18,國泰航空,CX,"5,369",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-18,國泰航空,CX,"5,822",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-18,國泰航空,CX,"8,869",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,香港快運航空,UO,764,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-19,香港快運航空,UO,764,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-19,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,香港快運航空,UO,957,13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,香港快運航空,UO,957,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,香港快運航空,UO,957,15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,香港快運航空,UO,987,23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-19,香港快運航空,UO,"1,005",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,香港快運航空,UO,"1,202",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,香港快運航空,UO,"1,202",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,香港航空,HX,"1,523",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,大灣區航空,GB,"1,534",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,香港航空,HX,"1,642",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,香港航空,HX,"1,642",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,香港航空,HX,"1,642",14:25,20:00,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,國泰航空,CX,"5,001",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,國泰航空,CX,"5,001",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,國泰航空,CX,"5,001",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,國泰航空,CX,"5,001",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,國泰航空,CX,"5,001",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-19,國泰航空,CX,"5,369",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-19,國泰航空,CX,"5,822",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-20,香港快運航空,UO,792,10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,香港快運航空,UO,864,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-20,香港快運航空,UO,864,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-20,香港快運航空,UO,937,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,香港快運航空,UO,957,01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,香港快運航空,UO,957,09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,香港快運航空,UO,957,15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,香港快運航空,UO,987,23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-20,香港快運航空,UO,"1,017",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,香港航空,HX,"1,219",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,大灣區航空,GB,"1,289",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,香港航空,HX,"1,443",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,香港航空,HX,"1,661",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,香港航空,HX,"1,661",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,國泰航空,CX,"5,001",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,國泰航空,CX,"5,001",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,國泰航空,CX,"5,001",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,國泰航空,CX,"5,001",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,國泰航空,CX,"5,001",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-20,國泰航空,CX,"5,369",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-20,國泰航空,CX,"5,822",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-21,香港快運航空,UO,784,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-21,香港快運航空,UO,792,13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,香港快運航空,UO,792,15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,香港快運航空,UO,957,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,香港快運航空,UO,958,01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,香港快運航空,UO,958,10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,香港快運航空,UO,966,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-21,大灣區航空,GB,"1,101",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,香港快運航空,UO,"1,129",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-21,香港快運航空,UO,"1,136",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,香港航空,HX,"1,507",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,香港航空,HX,"1,507",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,香港航空,HX,"1,507",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,香港航空,HX,"1,507",14:25,20:00,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,國泰航空,CX,"5,001",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,國泰航空,CX,"5,001",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,國泰航空,CX,"5,001",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,國泰航空,CX,"5,001",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,國泰航空,CX,"5,001",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-21,國泰航空,CX,"5,369",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-21,國泰航空,CX,"5,822",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-22,香港快運航空,UO,813,10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,香港快運航空,UO,813,13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,香港快運航空,UO,957,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,香港快運航空,UO,957,15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,香港快運航空,UO,977,01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,香港快運航空,UO,977,09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,香港快運航空,UO,"1,008",17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-22,大灣區航空,GB,"1,101",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,香港快運航空,UO,"1,139",20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-22,香港快運航空,UO,"1,436",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-22,香港航空,HX,"1,507",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,香港航空,HX,"1,507",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,香港航空,HX,"1,745",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,香港航空,HX,"1,745",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,國泰航空,CX,"5,001",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,國泰航空,CX,"5,001",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,國泰航空,CX,"5,001",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,國泰航空,CX,"5,001",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,國泰航空,CX,"5,001",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-22,國泰航空,CX,"5,369",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-22,國泰航空,CX,"5,822",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-23,香港快運航空,UO,885,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-23,香港快運航空,UO,977,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,香港快運航空,UO,987,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-23,香港快運航空,UO,"1,155",13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,香港快運航空,UO,"1,292",15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,香港快運航空,UO,"1,292",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-23,香港快運航空,UO,"1,311",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,香港快運航空,UO,"1,311",10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,香港快運航空,UO,"1,385",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,大灣區航空,GB,"1,720",11:50,17:35,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,香港航空,HX,"1,745",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,大灣區航空,GB,"2,003",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,香港航空,HX,"2,013",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,香港航空,HX,"2,210",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,香港航空,HX,"2,210",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,國泰航空,CX,"5,001",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,國泰航空,CX,"5,001",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,國泰航空,CX,"5,001",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,國泰航空,CX,"5,001",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,國泰航空,CX,"5,001",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-23,國泰航空,CX,"5,369",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-23,國泰航空,CX,"5,822",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-24,香港快運航空,UO,813,09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,香港快運航空,UO,864,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-24,香港快運航空,UO,864,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-24,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,香港快運航空,UO,954,10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,香港快運航空,UO,957,14:55,20:30,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,香港快運航空,UO,977,13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,香港快運航空,UO,987,23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-24,大灣區航空,GB,"1,101",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,香港快運航空,UO,"1,102",14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,香港快運航空,UO,"1,124",01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,香港航空,HX,"1,745",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,香港航空,HX,"1,745",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,香港航空,HX,"1,745",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,香港航空,HX,"1,983",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,國泰航空,CX,"5,001",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,國泰航空,CX,"5,001",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,國泰航空,CX,"5,001",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,國泰航空,CX,"5,001",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,國泰航空,CX,"5,001",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-24,國泰航空,CX,"5,369",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-24,國泰航空,CX,"5,822",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-25,香港快運航空,UO,792,10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,香港快運航空,UO,792,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,香港快運航空,UO,849,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-25,香港快運航空,UO,864,23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-25,香港快運航空,UO,934,01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,大灣區航空,GB,952,11:00,16:45,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,香港快運航空,UO,957,09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,香港快運航空,UO,957,13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,香港快運航空,UO,957,15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,香港快運航空,UO,987,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-25,香港航空,HX,"1,257",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,香港航空,HX,"1,257",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,香港航空,HX,"1,257",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,大灣區航空,GB,"1,411",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,香港航空,HX,"1,507",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,國泰航空,CX,"5,001",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,國泰航空,CX,"5,001",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,國泰航空,CX,"5,001",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,國泰航空,CX,"5,001",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,國泰航空,CX,"5,001",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-25,國泰航空,CX,"5,369",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-25,國泰航空,CX,"5,822",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-26,香港快運航空,UO,692,10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,香港快運航空,UO,692,13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,香港快運航空,UO,734,15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,香港快運航空,UO,764,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-26,香港快運航空,UO,792,01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,香港快運航空,UO,792,09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,香港快運航空,UO,792,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,香港快運航空,UO,807,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-26,香港快運航空,UO,864,23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-26,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,香港航空,HX,"1,031",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,香港航空,HX,"1,031",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,大灣區航空,GB,"1,289",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,香港航空,HX,"1,430",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,香港航空,HX,"1,430",14:25,20:00,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,國泰航空,CX,"5,001",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,國泰航空,CX,"5,001",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,國泰航空,CX,"5,001",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,國泰航空,CX,"5,001",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,國泰航空,CX,"5,001",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-26,國泰航空,CX,"5,369",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-26,國泰航空,CX,"5,822",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-27,香港快運航空,UO,792,09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,香港快運航空,UO,792,10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,香港快運航空,UO,792,15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,香港快運航空,UO,807,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-27,香港快運航空,UO,838,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,香港快運航空,UO,864,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-27,香港快運航空,UO,911,23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-27,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,香港快運航空,UO,957,01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,香港快運航空,UO,957,13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,香港航空,HX,"1,031",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,香港航空,HX,"1,031",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,香港航空,HX,"1,031",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,大灣區航空,GB,"1,175",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,香港航空,HX,"1,219",14:20,20:00,4小時40分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,國泰航空,CX,"5,001",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,國泰航空,CX,"5,001",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,國泰航空,CX,"5,001",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,國泰航空,CX,"5,001",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,國泰航空,CX,"5,001",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-27,國泰航空,CX,"5,369",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-27,國泰航空,CX,"5,822",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-28,香港快運航空,UO,792,13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,香港快運航空,UO,792,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,香港快運航空,UO,792,15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,香港快運航空,UO,864,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-28,香港快運航空,UO,885,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-28,香港快運航空,UO,920,01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,香港快運航空,UO,932,23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-28,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,香港快運航空,UO,957,10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,香港航空,HX,"1,031",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,香港航空,HX,"1,031",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,香港航空,HX,"1,031",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,大灣區航空,GB,"1,101",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,香港快運航空,UO,"1,136",09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,香港航空,HX,"1,257",14:25,20:00,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,國泰航空,CX,"5,001",01:20,06:40,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,國泰航空,CX,"5,001",08:15,13:40,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,國泰航空,CX,"5,001",09:05,14:30,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,國泰航空,CX,"5,001",10:40,16:05,4小時25分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,國泰航空,CX,"5,001",15:10,20:30,4小時20分,HKG,NRT,Yes,NA
2025-07-27,2025-08-28,國泰航空,CX,"5,369",16:20,21:35,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-28,國泰航空,CX,"5,822",08:40,13:55,4小時15分,HKG,HND,Yes,NA
2025-07-27,2025-08-29,香港快運航空,UO,713,10:35,16:05,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-29,香港快運航空,UO,713,13:00,18:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-29,香港快運航空,UO,792,14:15,19:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-29,香港快運航空,UO,813,01:15,06:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-29,香港快運航空,UO,839,15:00,20:30,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-29,香港快運航空,UO,859,09:15,14:45,4小時30分,HKG,NRT,Yes,NA
2025-07-27,2025-08-29,香港快運航空,UO,885,17:35,22:55,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-29,香港快運航空,UO,932,20:00,01:20,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-29,大灣區航空,GB,952,11:10,16:45,4小時35分,HKG,NRT,Yes,NA
2025-07-27,2025-08-29,香港航空,HX,"1,031",02:35,08:20,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-29,香港航空,HX,"1,031",08:20,14:10,4小時50分,HKG,NRT,Yes,NA
2025-07-27,2025-08-29,香港航空,HX,"1,031",09:10,14:55,4小時45分,HKG,NRT,Yes,NA
2025-07-27,2025-08-29,香港快運航空,UO,"1,140",23:40,05:00,4小時20分,HKG,HND,Yes,NA
2025-07-27,2025-08-29,大灣區航空,GB,"1,175",09:20,15:05,4小時45分,HKG,NRT,Yes,NA
